r_1,r_2,a_0,a_1,a_2,logReturn
1.24910243174000e-04,-1.06338194562000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.07012663546480e-02
-2.14591553117000e-03,6.75165973387000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.93739506357784e-03
-2.22148031058000e-03,6.57633641455000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.83674601136752e-03
-1.39586940210000e-02,-1.14191736568000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.54275041572004e-03
5.28132550185000e-03,8.79181185265000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.50433897623919e-03
-1.04729470213000e-02,-1.65719223210000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-6.11765001937376e-03
1.62764904011000e-03,-1.56334896034000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-3.19610009130169e-03
1.78399528014000e-03,-1.57464534333000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.76859267758899e-02
-7.55543731664000e-03,1.06925762356000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.80835166996404e-02
1.96566404920000e-02,3.84987001954000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.59330297371600e-02
-7.29346276042000e-03,-6.25904958393000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.03387853983841e-03
4.08291272326000e-02,3.70951495807000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-3.74096634896904e-03
-3.33516618552000e-03,-2.38583381884000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.49783268044018e-04
9.09516963869000e-03,-3.49251233556000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.25091157297794e-02
-1.27600818327000e-02,-2.53950869112000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.25558494589254e-02
-9.77619514324000e-03,-1.38948088304000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.11015541409398e-03
-1.12940727630000e-03,5.10031841056000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,6.21040116192541e-03
-7.03269038275000e-03,-4.01763010066000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.01961473327607e-03
-8.69526478395000e-03,-7.00592424361000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.68791520962955e-03
-1.16964180501000e-03,1.48713583800000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.59137028548738e-02
6.48446418432000e-03,4.70045552920000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.99640421042266e-03
-1.06396756139000e-02,-7.53757208630000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.09730193192052e-03
-1.26180078144000e-02,-1.38784081327000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.25960668061638e-03
-1.95765608896000e-02,-1.05872525538000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,8.94914501780837e-03
7.65864907636000e-03,3.83674618535000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-3.82922502413940e-03
4.96088703399000e-03,-1.67438000831000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.14724941716066e-02
8.44306977451000e-03,-1.50711397258000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.37950802308878e-02
-6.40931916044000e-03,-1.64256569541000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.00668388115532e-02
-1.46842178917000e-02,5.41109106910000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.98960630885672e-02
-6.24840588601000e-03,4.75429997364000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.09426164537933e-02
-5.55219774493000e-03,-7.44735458592000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.89695492283982e-03
1.48336314628000e-02,2.00077581253000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,5.16078686389284e-03
5.31698930310000e-03,-1.17187088901000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.68922179186208e-02
1.03520636531000e-02,2.37375434276000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-8.01030632173676e-03
-2.08026113283000e-03,-2.88133231415000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-8.01392210294928e-04
5.88253888437000e-03,1.17062538913000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-5.84073896245778e-03
1.71865889026000e-02,1.93346093946000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.15033079699826e-03
1.19624229746000e-02,1.28146900990000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.52630510508367e-04
-9.28917180613000e-03,2.95442905450000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.23191712106150e-02
-7.20659196468000e-03,2.42758367119000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.68088454931268e-03
-1.60052545601000e-02,-6.92088324146000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.12588583320644e-03
2.31595063468000e-02,3.99815689632000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.69651605837923e-02
-3.35501478325000e-03,7.48834887504000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.09025813947083e-02
-5.31333297690000e-03,-1.29976217984000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,7.65491505585343e-03
-9.48555845109000e-03,-7.76075316018000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.72629448017649e-03
7.94107078124000e-03,3.66759533478000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.26437008208107e-03
-6.27542517157000e-04,-1.78077711563000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.15257013425984e-03
-2.80390459278000e-03,6.20361088584000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.04832841311559e-03
1.17153584695000e-02,2.39331820405000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,9.27885820392793e-03
-9.27437210130000e-03,-1.35771952444000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.29359246876629e-03
-1.08011586691000e-02,-1.38131218059000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.00743626340391e-03
-2.47132776066000e-02,-3.02798237733000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.55111020542052e-03
1.30568728159000e-03,7.49246995422000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,6.16772310392097e-03
-5.05097971481000e-03,1.81938979599000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-6.89407915783494e-03
-2.18553655957000e-02,-2.73153565947000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.93090556576580e-02
-1.17409298687000e-02,-7.39908200591000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.35130105703275e-03
6.55240719551000e-03,1.03954318614000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.83565911123983e-03
4.67863652155000e-03,4.13382903977000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-5.44955943300501e-04
-5.84220006697000e-03,-1.90083176606000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.32535592796144e-02
-1.04815813542000e-02,1.31472546852000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.33539961057970e-02
-1.48074723509000e-02,-1.06190205983000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,4.17970460472325e-03
1.22200121787000e-03,-1.16243294745000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.38728145548214e-03
1.18396945777000e-02,1.49283727148000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.08391797001333e-03
-6.92086478221000e-04,-2.69426858951000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.66012973731108e-02
-1.12526108480000e-02,-8.05920124864000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.18832149631233e-03
-1.34242143514000e-02,7.17768711097000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.03925527288615e-02
-1.84917727469000e-03,1.17894556605000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.35464638753939e-02
5.29609031532000e-05,3.24023011126000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.28841454876619e-02
3.32704311050000e-04,1.89024788949000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.55875781041592e-03
5.63339289373000e-03,1.19602493006000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-6.34695578496857e-03
1.99645277738000e-03,-5.79037790883000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-7.81730636131465e-03
-1.05683314659000e-02,-1.03851871697000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.83127527330691e-04
7.33515781284000e-03,-6.05838763258000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.34840479835670e-02
-1.56884936322000e-03,-1.72375788620000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.55472423463109e-02
-8.84529503753000e-03,1.39262335423000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.30348043085287e-02
6.98291552774000e-03,1.04361971207000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.44733270759679e-03
3.49242077679000e-03,7.15191017103000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.66620170631351e-03
-3.01328153391000e-04,-2.03999308861000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.03033274129280e-02
-1.53604832898000e-02,-2.40066540241000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-8.68376572716210e-03
1.87483536553000e-04,8.15235856365000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,7.93332283875713e-03
-8.11660081137000e-03,-1.77502629616000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-9.68036606867224e-03
-5.15968960021000e-03,1.67253471430000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,6.80899043598099e-03
-3.28905679160000e-03,-1.69966794830000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.38024396249028e-02
-2.70420480154000e-03,1.29164785022000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.54999362413845e-02
1.04816342570000e-02,-1.95691685357000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.25165574193890e-02
1.52021249855000e-02,-2.33241898944000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.73825876108506e-02
-8.10066961446000e-03,1.82481384888000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.97506945713821e-03
2.15775222781000e-03,-7.13065985229000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-9.33181837235576e-03
-9.71182865167000e-03,-1.65561148744000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-6.86781577312361e-03
5.96051951811000e-03,6.46909976312000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,5.08450961909216e-04
1.04993118517000e-03,4.05835014233000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.00390272040342e-03
-1.30848290295000e-02,7.50827941976000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.03839371746717e-02
1.46897390579000e-03,3.80201031046000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.33031910079590e-03
8.83657986278000e-03,1.39415324738000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,5.09196651728475e-03
1.10656783481000e-02,-6.00137113467000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.72143701977013e-02
-7.71455948283000e-03,5.52602605858000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.33290236095081e-02
-4.97878773035000e-03,6.10140162719000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-5.60460438771683e-03
7.55899878598000e-03,1.69505263520000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.43590603398747e-03
1.30514126470000e-02,-4.35201941578000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.33964797073383e-02
9.19888526246000e-03,3.43745553615000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.74489616430502e-03
7.64925377411000e-03,-3.21192091463000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.08026157618547e-02
-3.47189824058000e-03,-6.47526496763000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.99886563124361e-03
2.50921127001000e-03,-3.42343099510000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.91511343699792e-03
-3.66914302259000e-03,-3.43682091137000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.32349102182200e-04
-1.50908272726000e-02,-2.38588881329000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.72984464030585e-03
9.93763326488000e-04,2.61960234094000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.55252757431212e-02
2.23135931922000e-03,-5.93214623505000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-8.19700942970646e-03
1.56392200122000e-02,3.43454636600000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.85334336299495e-02
-6.75541667522000e-03,-2.28110106148000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.59280661037591e-02
1.14204328131000e-03,-1.35910091942000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.46255754153491e-02
3.38488377644000e-03,7.00370561138000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.62538561088503e-03
2.03806165064000e-03,1.00908026628000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.08533945354761e-03
-1.18285033412000e-02,1.04637075532000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.25444377377989e-02
6.26495858397000e-03,2.94504470399000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.34585000878967e-02
-1.13208608600000e-03,-8.59271081456000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-7.48859439016522e-03
-1.79493923557000e-02,-2.81433254244000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.02462470314289e-02
1.97391817969000e-03,1.24953125054000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.04664296569199e-02
-2.28227865453000e-04,1.42359518385000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.43605713350492e-02
4.74248250580000e-03,8.59319299994000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.85814356767346e-03
-1.20018967583000e-02,-7.73289074212000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.12921244165856e-02
2.51558554501000e-04,5.12109713986000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,4.85772073180973e-03
2.86795794428000e-02,2.34075523281000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-5.28597328764573e-03
-6.06476339443000e-03,1.17124828116000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,7.20995735385846e-03
-2.14132505993000e-02,-2.65638627803000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.13739314938823e-03
-1.30912271063000e-02,-6.02607898633000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.09022446079325e-03
2.73077899715000e-03,1.00789234665000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.37527507101329e-03
1.35997001461000e-03,2.00378616981000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.88545264030655e-02
6.83407099877000e-03,1.99744209657000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.32274482078823e-02
-1.81712867812000e-03,1.95022260121000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.77446562093119e-03
-6.56161261275000e-03,-1.55564317269000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.95460668450350e-03
-6.25331508213000e-03,-9.11755483664000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.86014563565320e-03
-4.13575255643000e-03,-1.48824964566000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.06894080645165e-02
1.36146568397000e-02,5.37289273625000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.20798623160563e-03
-4.52149177393000e-03,3.45089602829000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,7.94077622062714e-03
-2.10039818234000e-02,-7.57558847405000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.33390315765425e-02
1.07964114839000e-02,-3.83387226190000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.45242936705147e-02
4.76089365292000e-03,1.90003009357000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.41389791581194e-02
-3.70557023668000e-03,-6.96696381350000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.25608676805271e-03
5.94277636267000e-04,7.13427728397000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,6.51870663710742e-03
4.19648060195000e-03,-1.03833075005000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.44745249018091e-02
-2.31662999272000e-03,1.52429194037000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.77155471482776e-02
1.56156425379000e-03,-6.55494166474000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-8.14962407691405e-03
-1.00256686690000e-02,-1.99486991305000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-9.97259186705762e-03
5.34795516594000e-03,6.60649940443000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.25933687040150e-03
-6.21884630397000e-03,-6.60198420878000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.83064526225134e-04
3.73789530530000e-03,1.17547983245000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.04921117630632e-03
8.42699797244000e-03,1.39318008037000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,5.48970677934106e-03
1.70663751719000e-02,2.81433735812000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.10160977804953e-02
-3.52172607681000e-04,4.11441952145000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,4.45664651085666e-03
2.01548890659000e-02,1.68249093806000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-3.33553640692831e-03
-1.80904975158000e-02,-1.24114659970000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-5.69521853175811e-03
-2.10790266440000e-02,-3.09067825964000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,9.77977764880708e-03
-7.66874420802000e-04,3.33517598829000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.11048689704114e-03
1.22303260835000e-02,2.65215687617000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,9.53258936117131e-03
5.83016638332000e-03,1.33682090107000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.56659725856241e-03
-1.01512260964000e-02,-8.11656831108000e-05,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.01211064519127e-02
-5.47285788085000e-03,-3.55832538820000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.91636755254458e-03
-1.65457252802000e-02,-2.62209564050000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,9.62872580202499e-03
7.08171354699000e-03,1.94514419316000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.24468702844406e-02
1.21831128996000e-02,9.64649254116000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.53984303081260e-03
2.11565977744000e-02,3.49734503689000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.75051398345529e-02
-1.32972149900000e-02,-8.93523425982000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,4.35249486699930e-03
7.66930724025000e-03,7.07032714591000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-5.99159554582368e-04
-1.74483170460000e-02,-9.25833001761000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,8.15663108403625e-03
-4.03750501932000e-03,-1.30712527760000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.99318754819778e-03
-2.26216267286000e-03,1.43280835937000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.67294056749614e-02
5.23474806643000e-03,-5.37431374856000e-05,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-5.30252477299385e-03
-1.72754677893000e-03,5.79050366327000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.54645342970066e-03
1.34871128971000e-02,-4.87597730208000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.85337846207835e-02
6.96467504126000e-03,1.38598090796000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,6.87147131114968e-03
-3.13806610682000e-03,1.01514228534000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.32019583404894e-02
2.37788160898000e-03,-1.04349773428000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.28956515963388e-02
4.10401431275000e-04,-3.47838023813000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.88123990383235e-03
6.73748022754000e-04,1.50088670889000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.44388594999308e-02
-2.49301969234000e-03,-7.06421002440000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-4.58167017167586e-03
